,Id,Name,Icon,DyeCount,ClassJobCategory,EquipSlotCategory
9278,18290,시스이 학살자 상의,/i/042000/042558_hr1.png,0,76,4
9279,18291,시스이 학살자 팔보호대,/i/044000/044554_hr1.png,0,76,5
9280,18292,시스이 학살자 하의,/i/047000/047310_hr1.png,0,76,7
9281,18293,시스이 학살자 짚신,/i/049000/049854_hr1.png,0,76,8
9282,18295,시스이 타격대 머리장식,/i/040000/040766_hr1.png,0,65,3
9283,18296,시스이 타격대 상의,/i/042000/042559_hr1.png,0,65,4
9284,18297,시스이 타격대 팔보호대,/i/044000/044558_hr1.png,0,65,5
9285,18298,시스이 타격대 하의,/i/047000/047311_hr1.png,0,65,7
9286,18299,시스이 타격대 짚신,/i/049000/049857_hr1.png,0,65,8
9287,18301,시스이 유격대 머리장식,/i/040000/040767_hr1.png,0,66,3
9288,18302,시스이 유격대 상의,/i/042000/042560_hr1.png,0,66,4
9289,18303,시스이 유격대 팔보호대,/i/044000/044555_hr1.png,0,66,5
9290,18304,시스이 유격대 하의,/i/047000/047313_hr1.png,0,66,7
9291,18305,시스이 유격대 짚신,/i/049000/049858_hr1.png,0,66,8
9292,18307,시스이 정찰대 머리장식,/i/040000/040768_hr1.png,0,103,3
9293,18308,시스이 정찰대 상의,/i/042000/042561_hr1.png,0,103,4
9294,18309,시스이 정찰대 팔보호대,/i/044000/044559_hr1.png,0,103,5
9295,18310,시스이 정찰대 하의,/i/047000/047314_hr1.png,0,103,7
9296,18311,시스이 정찰대 짚신,/i/049000/049855_hr1.png,0,103,8
9297,18313,시스이 치유사 머리장식,/i/040000/040764_hr1.png,0,64,3
9298,18314,시스이 치유사 상의,/i/042000/042557_hr1.png,0,64,4
9299,18315,시스이 치유사 팔보호대,/i/044000/044557_hr1.png,0,64,5
9300,18316,시스이 치유사 하의,/i/047000/047312_hr1.png,0,64,7
9301,18317,시스이 치유사 짚신,/i/049000/049856_hr1.png,0,64,8
9302,18319,시스이 마술사 머리장식,/i/040000/040762_hr1.png,0,63,3
9303,18320,시스이 마술사 상의,/i/042000/042555_hr1.png,0,63,4
9304,18321,시스이 마술사 팔보호대,/i/044000/044556_hr1.png,0,63,5
9305,18322,시스이 마술사 하의,/i/047000/047308_hr1.png,0,63,7
9306,18323,시스이 마술사 짚신,/i/049000/049853_hr1.png,0,63,8
9307,18325,홍옥 수호자 귀걸이,/i/055000/055410_hr1.png,0,59,9
9308,18326,홍옥 공격대 귀걸이,/i/055000/055410_hr1.png,0,84,9
9309,18327,홍옥 유격대 귀걸이,/i/055000/055410_hr1.png,0,105,9
9310,18328,홍옥 치유사 귀걸이,/i/055000/055410_hr1.png,0,64,9
9311,18329,홍옥 마술사 귀걸이,/i/055000/055410_hr1.png,0,63,9
9312,18330,홍옥 수호자 목걸이,/i/054000/054982_hr1.png,0,59,10
9313,18331,홍옥 공격대 목걸이,/i/054000/054982_hr1.png,0,84,10
9314,18332,홍옥 유격대 목걸이,/i/054000/054982_hr1.png,0,105,10
9315,18333,홍옥 치유사 목걸이,/i/054000/054982_hr1.png,0,64,10
9316,18334,홍옥 마술사 목걸이,/i/054000/054982_hr1.png,0,63,10
9317,18335,홍옥 수호자 팔찌,/i/055000/055787_hr1.png,0,59,11
9318,18336,홍옥 공격대 팔찌,/i/055000/055787_hr1.png,0,84,11
9319,18337,홍옥 유격대 팔찌,/i/055000/055787_hr1.png,0,105,11
9320,18338,홍옥 치유사 팔찌,/i/055000/055787_hr1.png,0,64,11
9321,18339,홍옥 마술사 팔찌,/i/055000/055787_hr1.png,0,63,11
9322,18340,홍옥 수호자 반지,/i/054000/054636_hr1.png,0,59,12
9323,18341,홍옥 공격대 반지,/i/054000/054636_hr1.png,0,84,12
9324,18342,홍옥 유격대 반지,/i/054000/054636_hr1.png,0,105,12
9325,18343,홍옥 치유사 반지,/i/054000/054636_hr1.png,0,64,12
9326,18344,홍옥 마술사 반지,/i/054000/054636_hr1.png,0,63,12
9327,18345,도마철 롱소드,/i/030000/030565_hr1.png,0,38,1
9328,18346,도마철 서슬발톱,/i/031000/031126_hr1.png,0,41,13
9329,18347,도마철 전투도끼,/i/031000/031537_hr1.png,0,44,13
9330,18348,도마철 랜스,/i/031000/031938_hr1.png,0,47,13
9331,18349,소나무 합성궁,/i/032000/032328_hr1.png,0,50,13
9332,18350,도마철 단검,/i/033000/033916_hr1.png,0,93,13
9333,18351,도마철 그레이트소드,/i/034000/034290_hr1.png,0,98,13
9334,18352,도마철 포총,/i/034000/034689_hr1.png,0,96,13
9335,18353,소나무 지팡이,/i/032000/032714_hr1.png,0,53,13
9336,18354,취은 주술봉,/i/033000/033092_hr1.png,0,55,13
9337,18355,호랑이 마법서,/i/033000/033582_hr1.png,0,69,13
9338,18356,호랑이 치유서,/i/033000/033583_hr1.png,0,29,13
9339,18357,취은 천체광도계,/i/034000/034885_hr1.png,0,99,13
9340,18358,도마철 타도,/i/036000/036440_hr1.png,0,111,13
9341,18359,취은 스몰소드,/i/036000/036721_hr1.png,0,112,13
9342,18360,도마철 연모양 방패,/i/030000/030159_hr1.png,0,38,2
9343,18361,취은 수호자 머리꽂이,/i/040000/040776_hr1.png,1,59,3
9344,18362,호랑이 수호자 외투,/i/043000/043376_hr1.png,1,59,4
9345,18363,도마철 수호자 건틀릿,/i/048000/048676_hr1.png,1,59,5
9346,18364,갈포천 수호자 장치마,/i/047000/047347_hr1.png,1,59,7
9347,18365,도마철 수호자 갑주장화,/i/047000/047129_hr1.png,1,59,8
9348,18367,취은 학살자 머리꽂이,/i/040000/040777_hr1.png,1,76,3
9349,18368,호랑이 학살자 외투,/i/043000/043377_hr1.png,1,76,4
9350,18369,도마철 학살자 건틀릿,/i/048000/048677_hr1.png,1,76,5
9351,18370,갈포천 학살자 장치마,/i/047000/047348_hr1.png,1,76,7
9352,18371,도마철 학살자 갑주장화,/i/047000/047130_hr1.png,1,76,8
9353,18373,호랑이 타격대 삼각모자,/i/041000/041384_hr1.png,1,65,3
9354,18374,갈포천 타격대 튜닉,/i/043000/043378_hr1.png,1,65,4
9355,18375,호랑이 타격대 손목장갑,/i/044000/044603_hr1.png,1,65,5
9356,18376,갈포천 타격대 긴바지,/i/047000/047351_hr1.png,1,65,7
9357,18377,호랑이 타격대 허벅지장화,/i/046000/046788_hr1.png,1,65,8
9358,18379,호랑이 유격대 삼각모자,/i/041000/041385_hr1.png,1,66,3
9359,18380,갈포천 유격대 튜닉,/i/043000/043379_hr1.png,1,66,4
9360,18381,호랑이 유격대 손목장갑,/i/044000/044604_hr1.png,1,66,5
9361,18382,갈포천 유격대 긴바지,/i/047000/047352_hr1.png,1,66,7
9362,18383,호랑이 유격대 허벅지장화,/i/046000/046789_hr1.png,1,66,8
9363,18385,호랑이 정찰대 삼각모자,/i/041000/041386_hr1.png,1,103,3
9364,18386,갈포천 정찰대 튜닉,/i/043000/043380_hr1.png,1,103,4
9365,18387,호랑이 정찰대 손목장갑,/i/044000/044605_hr1.png,1,103,5
9366,18388,갈포천 정찰대 긴바지,/i/047000/047353_hr1.png,1,103,7
9367,18389,호랑이 정찰대 허벅지장화,/i/046000/046790_hr1.png,1,103,8
9368,18391,갈포천 치유사 모자,/i/041000/041383_hr1.png,1,64,3
9369,18392,갈포천 치유사 로브,/i/043000/043809_hr1.png,1,64,4
9370,18393,호랑이 치유사 팔보호구,/i/044000/044602_hr1.png,1,64,5
9371,18394,갈포천 치유사 장치마,/i/047000/047350_hr1.png,1,64,7
9372,18395,호랑이 치유사 전투장화,/i/046000/046787_hr1.png,1,64,8
9373,18397,갈포천 마술사 모자,/i/041000/041382_hr1.png,1,63,3
9374,18398,갈포천 마술사 로브,/i/043000/043808_hr1.png,1,63,4
9375,18399,호랑이 마술사 팔보호구,/i/044000/044601_hr1.png,1,63,5
9376,18400,갈포천 마술사 장치마,/i/047000/047349_hr1.png,1,63,7
9377,18401,호랑이 마술사 전투장화,/i/046000/046786_hr1.png,1,63,8
9378,18403,별첨정석 수호자 귀걸이,/i/055000/055401_hr1.png,0,59,9
9379,18404,별첨정석 공격대 귀걸이,/i/055000/055401_hr1.png,0,84,9
9380,18405,별첨정석 유격대 귀걸이,/i/055000/055401_hr1.png,0,105,9
9381,18406,별첨정석 치유사 귀걸이,/i/055000/055401_hr1.png,0,64,9
9382,18407,별첨정석 마술사 귀걸이,/i/055000/055401_hr1.png,0,63,9
9383,18408,별첨정석 수호자 목장식,/i/054000/054971_hr1.png,0,59,10
9384,18409,별첨정석 공격대 목장식,/i/054000/054971_hr1.png,0,84,10
9385,18410,별첨정석 유격대 목장식,/i/054000/054971_hr1.png,0,105,10
9386,18411,별첨정석 치유사 목장식,/i/054000/054971_hr1.png,0,64,10
9387,18412,별첨정석 마술사 목장식,/i/054000/054971_hr1.png,0,63,10
9388,18413,별첨정석 수호자 팔찌,/i/055000/055774_hr1.png,0,59,11
9389,18414,별첨정석 공격대 팔찌,/i/055000/055774_hr1.png,0,84,11
9390,18415,별첨정석 유격대 팔찌,/i/055000/055774_hr1.png,0,105,11
9391,18416,별첨정석 치유사 팔찌,/i/055000/055774_hr1.png,0,64,11
9392,18417,별첨정석 마술사 팔찌,/i/055000/055774_hr1.png,0,63,11
9393,18418,별첨정석 수호자 반지,/i/054000/054624_hr1.png,0,59,12
9394,18419,별첨정석 공격대 반지,/i/054000/054624_hr1.png,0,84,12
9395,18420,별첨정석 유격대 반지,/i/054000/054624_hr1.png,0,105,12
9396,18421,별첨정석 치유사 반지,/i/054000/054624_hr1.png,0,64,12
9397,18422,별첨정석 마술사 반지,/i/054000/054624_hr1.png,0,63,12
9398,18423,지배할 대지,/i/030000/030560_hr1.png,0,38,1
9399,18424,웅대한 강,/i/031000/031125_hr1.png,0,41,13
9400,18425,준엄한 산,/i/031000/031532_hr1.png,0,44,13
9401,18426,질주하는 짐승,/i/031000/031932_hr1.png,0,47,13
9402,18427,불어오는 바람,/i/032000/032324_hr1.png,0,50,13
9403,18428,바람에 흔들리는 풀,/i/033000/033917_hr1.png,0,93,13
9404,18429,불타오르는 태양,/i/034000/034285_hr1.png,0,98,13
9405,18430,휘몰아치는 폭풍,/i/034000/034685_hr1.png,0,96,13
9406,18431,침묵하는 달,/i/032000/032710_hr1.png,0,53,13
9407,18432,웅변하는 달,/i/033000/033080_hr1.png,0,55,13
9408,18433,하늘을 덮은 구름,/i/033000/033229_hr1.png,0,69,13
9409,18434,흘러가는 구름,/i/033000/033230_hr1.png,0,29,13
9410,18435,밤하늘을 수놓은 별,/i/034000/034887_hr1.png,0,99,13
9411,18436,투명한 하늘,/i/036000/036426_hr1.png,0,111,13
9412,18437,땅을 흔드는 피,/i/036000/036746_hr1.png,0,112,13
9413,18438,몰족의 방패,/i/030000/030153_hr1.png,0,38,2
9414,18439,유목민 수호자 투구,/i/040000/040271_hr1.png,0,59,3
9415,18440,유목민 수호자 외투,/i/043000/043786_hr1.png,0,59,4
9416,18441,유목민 수호자 팔보호구,/i/048000/048270_hr1.png,0,59,5
9417,18442,유목민 수호자 바지,/i/045000/045957_hr1.png,0,59,7
9418,18443,유목민 수호자 장화,/i/046000/046728_hr1.png,0,59,8
9419,18445,유목민 학살자 모자,/i/041000/041361_hr1.png,0,76,3
9420,18446,유목민 학살자 외투,/i/043000/043787_hr1.png,0,76,4
9421,18447,유목민 학살자 팔보호구,/i/048000/048271_hr1.png,0,76,5
9422,18448,유목민 학살자 바지,/i/045000/045959_hr1.png,0,76,7
9423,18449,유목민 학살자 장화,/i/046000/046730_hr1.png,0,76,8
9424,18451,유목민 타격대 모자,/i/041000/041362_hr1.png,0,65,3
9425,18452,유목민 타격대 외투,/i/043000/043789_hr1.png,0,65,4
9426,18453,유목민 타격대 팔덮개,/i/048000/048272_hr1.png,0,65,5
9427,18454,유목민 타격대 바지,/i/045000/045960_hr1.png,0,65,7
9428,18455,유목민 타격대 장화,/i/046000/046731_hr1.png,0,65,8
9429,18457,유목민 유격대 모자,/i/041000/041363_hr1.png,0,66,3
9430,18458,유목민 유격대 외투,/i/043000/043790_hr1.png,0,66,4
9431,18459,유목민 유격대 팔보호구,/i/044000/044547_hr1.png,0,66,5
9432,18460,유목민 유격대 바지,/i/045000/045961_hr1.png,0,66,7
9433,18461,유목민 유격대 장화,/i/046000/046732_hr1.png,0,66,8
9434,18463,유목민 정찰대 모자,/i/041000/041364_hr1.png,0,103,3
9435,18464,유목민 정찰대 외투,/i/043000/043792_hr1.png,0,103,4
9436,18465,유목민 정찰대 팔보호구,/i/044000/044548_hr1.png,0,103,5
9437,18466,유목민 정찰대 바지,/i/045000/045962_hr1.png,0,103,7
9438,18467,유목민 정찰대 장화,/i/046000/046733_hr1.png,0,103,8
9439,18469,유목민 치유사 모자,/i/041000/041360_hr1.png,0,64,3
9440,18470,유목민 치유사 외투,/i/043000/043788_hr1.png,0,64,4
9441,18471,유목민 치유사 팔덮개,/i/048000/048273_hr1.png,0,64,5
9442,18472,유목민 치유사 바지,/i/045000/045958_hr1.png,0,64,7
9443,18473,유목민 치유사 장화,/i/046000/046729_hr1.png,0,64,8
9444,18475,유목민 마술사 모자,/i/041000/041359_hr1.png,0,63,3
9445,18476,유목민 마술사 외투,/i/043000/043791_hr1.png,0,63,4
9446,18477,유목민 마술사 팔보호구,/i/048000/048274_hr1.png,0,63,5
9447,18478,유목민 마술사 바지,/i/045000/045956_hr1.png,0,63,7
9448,18479,유목민 마술사 장화,/i/046000/046727_hr1.png,0,63,8
9449,18481,유목민 수호자 귀걸이,/i/055000/055256_hr1.png,0,59,9
9450,18482,유목민 공격대 귀걸이,/i/055000/055256_hr1.png,0,84,9
9451,18483,유목민 유격대 귀걸이,/i/055000/055256_hr1.png,0,105,9
9452,18484,유목민 치유사 귀걸이,/i/055000/055256_hr1.png,0,64,9
9453,18485,유목민 마술사 귀걸이,/i/055000/055256_hr1.png,0,63,9
9454,18486,유목민 수호자 목장식,/i/054000/054877_hr1.png,0,59,10
9455,18487,유목민 공격대 목장식,/i/054000/054877_hr1.png,0,84,10
9456,18488,유목민 유격대 목장식,/i/054000/054877_hr1.png,0,105,10
9457,18489,유목민 치유사 목장식,/i/054000/054877_hr1.png,0,64,10
9458,18490,유목민 마술사 목장식,/i/054000/054877_hr1.png,0,63,10
9459,18491,유목민 수호자 손목띠,/i/055000/055775_hr1.png,0,59,11
9460,18492,유목민 공격대 손목띠,/i/055000/055775_hr1.png,0,84,11
9461,18493,유목민 유격대 손목띠,/i/055000/055775_hr1.png,0,105,11
9462,18494,유목민 치유사 손목띠,/i/055000/055775_hr1.png,0,64,11
9463,18495,유목민 마술사 손목띠,/i/055000/055775_hr1.png,0,63,11
9464,18496,유목민 수호자 반지,/i/054000/054435_hr1.png,0,59,12
9465,18497,유목민 공격대 반지,/i/054000/054435_hr1.png,0,84,12
9466,18498,유목민 유격대 반지,/i/054000/054435_hr1.png,0,105,12
9467,18499,유목민 치유사 반지,/i/054000/054435_hr1.png,0,64,12
9468,18500,유목민 마술사 반지,/i/054000/054435_hr1.png,0,63,12
9469,18501,도마강철 롱소드,/i/030000/030561_hr1.png,0,38,1
9470,18502,도마강철 파타,/i/031000/031132_hr1.png,0,41,13
9471,18503,도마강철 전투도끼,/i/031000/031533_hr1.png,0,44,13
9472,18504,도마강철 미늘창,/i/031000/031934_hr1.png,0,47,13
9473,18505,감나무 활,/i/032000/032325_hr1.png,0,50,13
9474,18506,도마강철 맹고쉬,/i/033000/033912_hr1.png,0,93,13
9475,18507,도마강철 그레이트소드,/i/034000/034287_hr1.png,0,98,13
9476,18508,도마강철 단총,/i/034000/034687_hr1.png,0,96,13
9477,18509,감나무 지팡이,/i/032000/032709_hr1.png,0,53,13
9478,18510,취은 지팡이,/i/033000/033075_hr1.png,0,55,13
9479,18511,마리드 마법서,/i/033000/033235_hr1.png,0,69,13
9480,18512,마리드 치유서,/i/033000/033236_hr1.png,0,29,13
9481,18513,취은 천궁도,/i/034000/034888_hr1.png,0,99,13
9482,18514,도마강철 태도,/i/036000/036437_hr1.png,0,111,13
9483,18515,취은 플뢰레,/i/036000/036736_hr1.png,0,112,13
9484,18516,도마강철 방패,/i/030000/030156_hr1.png,0,38,2
9485,18517,도마강철 수호자 철갑투구,/i/040000/040276_hr1.png,1,59,3
9486,18518,도마강철 수호자 휘장복,/i/043000/043358_hr1.png,1,59,4
9487,18519,도마강철 수호자 건틀릿,/i/048000/048661_hr1.png,1,59,5
9488,18520,마리드 수호자 바지,/i/047000/047315_hr1.png,1,59,7
9489,18521,도마강철 수호자 갑주장화,/i/047000/047119_hr1.png,1,59,8
9490,18523,도마강철 학살자 철갑투구,/i/040000/040277_hr1.png,1,76,3
9491,18524,도마강철 학살자 휘장복,/i/043000/043359_hr1.png,1,76,4
9492,18525,도마강철 학살자 건틀릿,/i/048000/048662_hr1.png,1,76,5
9493,18526,마리드 학살자 바지,/i/047000/047316_hr1.png,1,76,7
9494,18527,도마강철 학살자 갑주장화,/i/047000/047122_hr1.png,1,76,8
9495,18529,마리드 타격대 두건,/i/041000/041707_hr1.png,1,65,3
9496,18530,마리드 타격대 외투,/i/043000/043363_hr1.png,1,65,4
9497,18531,도마강철 타격대 건틀릿,/i/048000/048663_hr1.png,1,65,5
9498,18532,마리드 타격대 바지,/i/047000/047317_hr1.png,1,65,7
9499,18533,도마강철 타격대 갑주장화,/i/047000/047120_hr1.png,1,65,8
9500,18535,초원능직 유격대 모자,/i/041000/041374_hr1.png,1,66,3
9501,18536,초원능직 유격대 보호덧옷,/i/043000/043362_hr1.png,1,66,4
9502,18537,마리드 유격대 장갑,/i/048000/048667_hr1.png,1,66,5
9503,18538,초원능직 유격대 기마바지,/i/047000/047321_hr1.png,1,66,7
9504,18539,마리드 유격대 장화,/i/046000/046765_hr1.png,1,66,8
9505,18541,마리드 정찰대 두건,/i/041000/041708_hr1.png,1,103,3
9506,18542,마리드 정찰대 외투,/i/043000/043364_hr1.png,1,103,4
9507,18543,도마강철 정찰대 건틀릿,/i/048000/048664_hr1.png,1,103,5
9508,18544,마리드 정찰대 바지,/i/047000/047318_hr1.png,1,103,7
9509,18545,도마강철 정찰대 갑주장화,/i/047000/047121_hr1.png,1,103,8
9510,18547,초원능직 치유사 모자,/i/041000/041373_hr1.png,1,64,3
9511,18548,초원능직 치유사 보호덧옷,/i/043000/043361_hr1.png,1,64,4
9512,18549,마리드 치유사 장갑,/i/048000/048666_hr1.png,1,64,5
9513,18550,초원능직 치유사 기마바지,/i/047000/047320_hr1.png,1,64,7
9514,18551,마리드 치유사 장화,/i/046000/046764_hr1.png,1,64,8
9515,18553,초원능직 마술사 모자,/i/041000/041372_hr1.png,1,63,3
9516,18554,초원능직 마술사 보호덧옷,/i/043000/043360_hr1.png,1,63,4
9517,18555,마리드 마술사 장갑,/i/048000/048665_hr1.png,1,63,5
9518,18556,초원능직 마술사 기마바지,/i/047000/047319_hr1.png,1,63,7
9519,18557,마리드 마술사 장화,/i/046000/046763_hr1.png,1,63,8
9520,18559,남동석 수호자 귀걸이,/i/055000/055402_hr1.png,0,59,9
9521,18560,남동석 공격대 귀걸이,/i/055000/055402_hr1.png,0,84,9
9522,18561,남동석 유격대 귀걸이,/i/055000/055402_hr1.png,0,105,9
9523,18562,남동석 치유사 귀걸이,/i/055000/055402_hr1.png,0,64,9
9524,18563,남동석 마술사 귀걸이,/i/055000/055402_hr1.png,0,63,9
9525,18564,남동석 수호자 목장식,/i/054000/054972_hr1.png,0,59,10
9526,18565,남동석 공격대 목장식,/i/054000/054972_hr1.png,0,84,10
9527,18566,남동석 유격대 목장식,/i/054000/054972_hr1.png,0,105,10
9528,18567,남동석 치유사 목장식,/i/054000/054972_hr1.png,0,64,10
9529,18568,남동석 마술사 목장식,/i/054000/054972_hr1.png,0,63,10
9530,18569,남동석 수호자 팔찌,/i/055000/055776_hr1.png,0,59,11
9531,18570,남동석 공격대 팔찌,/i/055000/055776_hr1.png,0,84,11
9532,18571,남동석 유격대 팔찌,/i/055000/055776_hr1.png,0,105,11
9533,18572,남동석 치유사 팔찌,/i/055000/055776_hr1.png,0,64,11
9534,18573,남동석 마술사 팔찌,/i/055000/055776_hr1.png,0,63,11
9535,18574,남동석 수호자 반지,/i/054000/054625_hr1.png,0,59,12
9536,18575,남동석 공격대 반지,/i/054000/054625_hr1.png,0,84,12
9537,18576,남동석 유격대 반지,/i/054000/054625_hr1.png,0,105,12
9538,18577,남동석 치유사 반지,/i/054000/054625_hr1.png,0,64,12
9539,18578,남동석 마술사 반지,/i/054000/054625_hr1.png,0,63,12
9540,18579,신 오니키리,/i/030000/030564_hr1.png,0,38,1
9541,18580,신 센쥬,/i/031000/031127_hr1.png,0,41,13
9542,18581,신 긴토키,/i/031000/031536_hr1.png,0,44,13
9543,18582,신 이와토오시,/i/031000/031936_hr1.png,0,47,13
9544,18583,신 라이죠도,/i/032000/032327_hr1.png,0,50,13
9545,18584,신 오오호쇼,/i/033000/033915_hr1.png,0,93,13
9546,18585,신 쿠로키리마루,/i/034000/034289_hr1.png,0,98,13
9547,18586,신 쿠니토모,/i/034000/034690_hr1.png,0,96,13
9548,18587,신 마사사키,/i/032000/032712_hr1.png,0,53,13
9549,18588,신 쿠죠,/i/033000/033079_hr1.png,0,55,13
9550,18589,신 오행상극,/i/033000/033580_hr1.png,0,69,13
9551,18590,신 오행상생,/i/033000/033581_hr1.png,0,29,13
9552,18591,신 천간지지,/i/034000/034890_hr1.png,0,99,13
9553,18592,신 오오카네히라,/i/036000/036449_hr1.png,0,111,13
9554,18593,신 모쿠사,/i/036000/036742_hr1.png,0,112,13
9555,18594,얀샤 대방패,/i/030000/030158_hr1.png,0,38,2
9556,18595,얀샤 수호자 머리덮개,/i/040000/040755_hr1.png,0,59,3
9557,18596,얀샤 수호자 배덮개,/i/048000/048151_hr1.png,0,59,4
9558,18597,얀샤 수호자 팔보호대,/i/048000/048640_hr1.png,0,59,5
9559,18598,얀샤 수호자 허리갑옷,/i/047000/047301_hr1.png,0,59,7
9560,18599,얀샤 수호자 정강이받이,/i/047000/047116_hr1.png,0,59,8
9561,18601,얀샤 학살자 머리덮개,/i/040000/040758_hr1.png,0,76,3
9562,18602,얀샤 학살자 전투복,/i/043000/043355_hr1.png,0,76,4
9563,18603,얀샤 학살자 완갑,/i/048000/048641_hr1.png,0,76,5
9564,18604,얀샤 학살자 허리갑옷,/i/047000/047304_hr1.png,0,76,7
9565,18605,얀샤 학살자 정강이받이,/i/046000/046752_hr1.png,0,76,8
9566,18607,얀샤 타격대 머리덮개,/i/040000/040759_hr1.png,0,65,3
9567,18608,얀샤 타격대 전투복,/i/043000/043356_hr1.png,0,65,4
9568,18609,얀샤 타격대 완갑,/i/048000/048642_hr1.png,0,65,5
9569,18610,얀샤 타격대 허리갑옷,/i/047000/047305_hr1.png,0,65,7
9570,18611,얀샤 타격대 정강이받이,/i/046000/046753_hr1.png,0,65,8
9571,18613,얀샤 유격대 머리덮개,/i/040000/040761_hr1.png,0,66,3
9572,18614,얀샤 유격대 도복,/i/043000/043801_hr1.png,0,66,4
9573,18615,얀샤 유격대 궁술장갑,/i/048000/048644_hr1.png,0,66,5
9574,18616,얀샤 유격대 허리갑옷,/i/047000/047307_hr1.png,0,66,7
9575,18617,얀샤 유격대 정강이받이,/i/046000/046755_hr1.png,0,66,8
9576,18619,얀샤 정찰대 머리덮개,/i/040000/040760_hr1.png,0,103,3
9577,18620,얀샤 정찰대 전투복,/i/043000/043357_hr1.png,0,103,4
9578,18621,얀샤 정찰대 완갑,/i/048000/048643_hr1.png,0,103,5
9579,18622,얀샤 정찰대 허리갑옷,/i/047000/047306_hr1.png,0,103,7
9580,18623,얀샤 정찰대 정강이받이,/i/046000/046754_hr1.png,0,103,8
9581,18625,얀샤 치유사 머리덮개,/i/040000/040757_hr1.png,0,64,3
9582,18626,얀샤 치유사 도복,/i/043000/043800_hr1.png,0,64,4
9583,18627,얀샤 치유사 완갑,/i/044000/044571_hr1.png,0,64,5
9584,18628,얀샤 치유사 하의,/i/047000/047303_hr1.png,0,64,7
9585,18629,얀샤 치유사 각반,/i/046000/046751_hr1.png,0,64,8
9586,18631,얀샤 마술사 머리덮개,/i/040000/040756_hr1.png,0,63,3
9587,18632,얀샤 마술사 도복,/i/043000/043799_hr1.png,0,63,4
9588,18633,얀샤 마술사 완갑,/i/044000/044570_hr1.png,0,63,5
9589,18634,얀샤 마술사 하의,/i/047000/047302_hr1.png,0,63,7
9590,18635,얀샤 마술사 각반,/i/046000/046750_hr1.png,0,63,8
9591,18637,얀샤 수호자 귀걸이,/i/055000/055403_hr1.png,0,59,9
9592,18638,얀샤 공격대 귀걸이,/i/055000/055403_hr1.png,0,84,9
9593,18639,얀샤 유격대 귀걸이,/i/055000/055403_hr1.png,0,105,9
9594,18640,얀샤 치유사 귀걸이,/i/055000/055403_hr1.png,0,64,9
9595,18641,얀샤 마술사 귀걸이,/i/055000/055403_hr1.png,0,63,9
9596,18642,얀샤 수호자 목걸이,/i/054000/054973_hr1.png,0,59,10
9597,18643,얀샤 공격대 목걸이,/i/054000/054973_hr1.png,0,84,10
9598,18644,얀샤 유격대 목걸이,/i/054000/054973_hr1.png,0,105,10
9599,18645,얀샤 치유사 목걸이,/i/054000/054973_hr1.png,0,64,10
9600,18646,얀샤 마술사 목걸이,/i/054000/054973_hr1.png,0,63,10
9601,18647,얀샤 수호자 팔찌,/i/055000/055777_hr1.png,0,59,11
9602,18648,얀샤 공격대 팔찌,/i/055000/055777_hr1.png,0,84,11
9603,18649,얀샤 유격대 팔찌,/i/055000/055777_hr1.png,0,105,11
9604,18650,얀샤 치유사 팔찌,/i/055000/055777_hr1.png,0,64,11
9605,18651,얀샤 마술사 팔찌,/i/055000/055777_hr1.png,0,63,11
9606,18652,얀샤 수호자 반지,/i/054000/054626_hr1.png,0,59,12
9607,18653,얀샤 공격대 반지,/i/054000/054626_hr1.png,0,84,12
9608,18654,얀샤 유격대 반지,/i/054000/054626_hr1.png,0,105,12
9609,18655,얀샤 치유사 반지,/i/054000/054626_hr1.png,0,64,12
9610,18656,얀샤 마술사 반지,/i/054000/054626_hr1.png,0,63,12
9611,18657,몰리브덴 롱소드,/i/030000/030566_hr1.png,0,38,1
9612,18658,몰리브덴 너클,/i/031000/031128_hr1.png,0,41,13
9613,18659,몰리브덴 전투도끼,/i/031000/031538_hr1.png,0,44,13
9614,18660,몰리브덴 삼지창,/i/031000/031939_hr1.png,0,47,13
9615,18661,느티나무 장궁,/i/032000/032329_hr1.png,0,50,13
9616,18662,몰리브덴 단검,/i/033000/033918_hr1.png,0,93,13
9617,18663,몰리브덴 검,/i/034000/034291_hr1.png,0,98,13
9618,18664,몰리브덴 총,/i/034000/034691_hr1.png,0,96,13
9619,18665,느티나무 지팡이,/i/032000/032713_hr1.png,0,53,13
9620,18666,팔라듐 지팡이,/i/033000/033081_hr1.png,0,55,13
9621,18667,가젤 마도서,/i/033000/033231_hr1.png,0,69,13
9622,18668,가젤 치유서,/i/033000/033232_hr1.png,0,29,13
9623,18669,팔라듐 천궁도,/i/034000/034889_hr1.png,0,99,13
9624,18670,몰리브덴 타도,/i/036000/036404_hr1.png,0,111,13
9625,18671,팔라듐 터크,/i/036000/036708_hr1.png,0,112,13
9626,18672,몰리브덴 연모양 방패,/i/030000/030154_hr1.png,0,38,2
9627,18673,몰리브덴 수호자 머리보호구,/i/040000/040512_hr1.png,1,59,3
9628,18674,가젤 수호자 외투,/i/043000/043370_hr1.png,1,59,4
9629,18675,가젤 수호자 손보호구,/i/048000/048672_hr1.png,1,59,5
9630,18676,쌍고치 수호자 일자바지,/i/047000/047335_hr1.png,1,59,7
9631,18677,몰리브덴 수호자 갑주장화,/i/047000/047125_hr1.png,1,59,8
